Statistical profiling result from profResultNoCLG-v8.log, (11425 ticks, 15 unaccounted, 0 excluded).

 [Shared libraries]:
   ticks  total  nonlib   name
      1    0.0%    0.0%  RegExp: ^((?:(?:[0-9a-fA-F]{1,4}):){7}(?:(?:[0-9a-fA-F]{1,4})|:)|(?:(?:[0-9a-fA-F]{1,4}):){6}(?:((?:[0-9]|[1-9][0-9]|1[0-9][0-9]|2[0-4][0-9]|25[0-5])[.]){3}(?:[0-9]|[1-9][0-9]|1[0-9][0-9]|2[0-4][0-9]|25[0-5])|:(?:[0-9a-fA-F]{1,4})|:)|(?:(?:[0-9a-fA-F]{1,4}):){5}(?::((?:[0-9]|[1-9][0-9]|1[0-9][0-9]|2[0-4][0-9]|25[0-5])[.]){3}(?:[0-9]|[1-9][0-9]|1[0-9][0-9]|2[0-4][0-9]|25[0-5])|(:(?:[0-9a-fA-F]{1,4})){1,2}|:)|(?:(?:[0-9a-fA-F]{1,4}):){4}(?:(:(?:[0-9a-fA-F]{1,4})){0,1}:((?:[0-9]|[1-9][0-9]|1[0-9][0-9]|2[0-4][0-9]|25[0-5])[.]){3}(?:[0-9]|[1-9][0-9]|1[0-9][0-9]|2[0-4][0-9]|25[0-5])|(:(?:[0-9a-fA-F]{1,4})){1,3}|:)|(?:(?:[0-9a-fA-F]{1,4}):){3}(?:(:(?:[0-9a-fA-F]{1,4})){0,2}:((?:[0-9]|[1-9][0-9]|1[0-9][0-9]|2[0-4][0-9]|25[0-5])[.]){3}(?:[0-9]|[1-9][0-9]|1[0-9][0-9]|2[0-4][0-9]|25[0-5])|(:(?:[0-9a-fA-F]{1,4})){1,4}|:)|(?:(?:[0-9a-fA-F]{1,4}):){2}(?:(:(?:[0-9a-fA-F]{1,4})){0,3}:((?:[0-9]|[1-9][0-9]|1[0-9][0-9]|2[0-4][0-9]|25[0-5])[.]){3}(?:[0-9]|[1-9][0-9]|1[0-9][0-9]|2[0-4][0-9]|25[0-5])|(:(?:[0-9a-fA-F]{1,4})){1,5}|:)|(?:(?:[0-9a-fA-F]{1,4}):){1}(?:(:(?:[0-9a-fA-F]{1,4})){0,4}:((?:[0-9]|[1-9][0-9]|1[0-9][0-9]|2[0-4][0-9]|25[0-5])[.]){3}(?:[0-9]|[1-9][0-9]|1[0-9][0-9]|2[0-4][0-9]|25[0-5])|(:(?:[0-9a-fA-F]{1,4})){1,6}|:)|(?::((?::(?:[0-9a-fA-F]{1,4})){0,5}:((?:[0-9]|[1-9][0-9]|1[0-9][0-9]|2[0-4][0-9]|25[0-5])[.]){3}(?:[0-9]|[1-9][0-9]|1[0-9][0-9]|2[0-4][0-9]|25[0-5])|(?::(?:[0-9a-fA-F]{1,4})){1,7}|:)))(%[0-9a-zA-Z-.:]{1,})?$
      1    0.0%    0.0%  RegExp: \=+$
      1    0.0%    0.0%  RegExp: [&<>"'`=]
      1    0.0%    0.0%  RegExp: ; *([!#$%&'*+.^_`|~0-9A-Za-z-]+) *= *("(?:[\u000b\u0020\u0021\u0023-\u005b\u005d-\u007e\u0080-\u00ff]|\\[\u000b\u0020-\u00ff])*"|[!#$%&'*+.^_`|~0-9A-Za-z-]+) *
      1    0.0%    0.0%  RegExp: (?:^|\/)\.?\.$
      1    0.0%    0.0%  RegExp: (?:^|[\\/])\.\.(?:[\\/]|$)
      1    0.0%    0.0%  RegExp: (?:\r\n?|\n)
      1    0.0%    0.0%  LazyCompile: *yy.locInfo /home/zanagsu/Desktop/Coder/clase24/V3/coderhouse-desafio-16/node_modules/handlebars/dist/cjs/handlebars/compiler/base.js:42:25
      1    0.0%    0.0%  LazyCompile: *write node:buffer:595:12
      1    0.0%    0.0%  LazyCompile: *wrapProgram /home/zanagsu/Desktop/Coder/clase24/V3/coderhouse-desafio-16/node_modules/handlebars/dist/cjs/handlebars/runtime.js:259:21
      1    0.0%    0.0%  LazyCompile: *slowCases node:internal/util:165:19
      1    0.0%    0.0%  LazyCompile: *setupFullMustacheParams /home/zanagsu/Desktop/Coder/clase24/V3/coderhouse-desafio-16/node_modules/handlebars/dist/cjs/handlebars/compiler/compiler.js:445:60
      1    0.0%    0.0%  LazyCompile: *serializeObject /home/zanagsu/Desktop/Coder/clase24/V3/coderhouse-desafio-16/node_modules/bson/lib/parser/serializer.js:258:25
      1    0.0%    0.0%  LazyCompile: *serializeNumber /home/zanagsu/Desktop/Coder/clase24/V3/coderhouse-desafio-16/node_modules/bson/lib/parser/serializer.js:43:25
      1    0.0%    0.0%  LazyCompile: *serializeLong /home/zanagsu/Desktop/Coder/clase24/V3/coderhouse-desafio-16/node_modules/bson/lib/parser/serializer.js:300:23
      1    0.0%    0.0%  LazyCompile: *serializeDate /home/zanagsu/Desktop/Coder/clase24/V3/coderhouse-desafio-16/node_modules/bson/lib/parser/serializer.js:108:23
      1    0.0%    0.0%  LazyCompile: *realpathSync node:fs:2426:22
      1    0.0%    0.0%  LazyCompile: *readInt32LE node:internal/buffer:385:21
      1    0.0%    0.0%  LazyCompile: *pushContext /home/zanagsu/Desktop/Coder/clase24/V3/coderhouse-desafio-16/node_modules/handlebars/dist/cjs/handlebars/compiler/javascript-compiler.js:437:36
      1    0.0%    0.0%  LazyCompile: *processIncomingData /home/zanagsu/Desktop/Coder/clase24/V3/coderhouse-desafio-16/node_modules/mongodb/lib/cmap/message_stream.js:79:29
      1    0.0%    0.0%  LazyCompile: *prepareBlock /home/zanagsu/Desktop/Coder/clase24/V3/coderhouse-desafio-16/node_modules/handlebars/dist/cjs/handlebars/compiler/helpers.js:140:22
      1    0.0%    0.0%  LazyCompile: *popStack /home/zanagsu/Desktop/Coder/clase24/V3/coderhouse-desafio-16/node_modules/handlebars/dist/cjs/handlebars/compiler/javascript-compiler.js:960:30
      1    0.0%    0.0%  LazyCompile: *onwrite node:internal/streams/writable:426:17
      1    0.0%    0.0%  LazyCompile: *now /home/zanagsu/Desktop/Coder/clase24/V3/coderhouse-desafio-16/node_modules/mongodb/lib/utils.js:623:13
      1    0.0%    0.0%  LazyCompile: *module.exports /home/zanagsu/Desktop/Coder/clase24/V3/coderhouse-desafio-16/node_modules/utils-merge/index.js:16:36
      1    0.0%    0.0%  LazyCompile: *isUint8Array node:internal/util/types:13:22
      1    0.0%    0.0%  LazyCompile: *hasAspect /home/zanagsu/Desktop/Coder/clase24/V3/coderhouse-desafio-16/node_modules/mongodb/lib/operations/operation.js:37:14
      1    0.0%    0.0%  LazyCompile: *handle /home/zanagsu/Desktop/Coder/clase24/V3/coderhouse-desafio-16/node_modules/express/lib/router/index.js:136:31
      1    0.0%    0.0%  LazyCompile: *getPathFromURLPosix node:internal/url:1460:29
      1    0.0%    0.0%  LazyCompile: *fromArrayBuffer node:buffer:451:25
      1    0.0%    0.0%  LazyCompile: *extname node:path:1385:10
      1    0.0%    0.0%  LazyCompile: *dirname node:path:1275:10
      1    0.0%    0.0%  LazyCompile: *createWriteWrap node:internal/stream_base_commons:109:25
      1    0.0%    0.0%  LazyCompile: *command /home/zanagsu/Desktop/Coder/clase24/V3/coderhouse-desafio-16/node_modules/mongodb/lib/sdam/server.js:152:12
      1    0.0%    0.0%  LazyCompile: *classifySexpr /home/zanagsu/Desktop/Coder/clase24/V3/coderhouse-desafio-16/node_modules/handlebars/dist/cjs/handlebars/compiler/compiler.js:363:40
      1    0.0%    0.0%  LazyCompile: *basename node:path:1306:11
      1    0.0%    0.0%  LazyCompile: *appendToBuffer /home/zanagsu/Desktop/Coder/clase24/V3/coderhouse-desafio-16/node_modules/handlebars/dist/cjs/handlebars/compiler/javascript-compiler.js:42:42
      1    0.0%    0.0%  LazyCompile: *appendContent /home/zanagsu/Desktop/Coder/clase24/V3/coderhouse-desafio-16/node_modules/handlebars/dist/cjs/handlebars/compiler/javascript-compiler.js:375:40
      1    0.0%    0.0%  LazyCompile: *append /home/zanagsu/Desktop/Coder/clase24/V3/coderhouse-desafio-16/node_modules/handlebars/dist/cjs/handlebars/compiler/javascript-compiler.js:394:26
      1    0.0%    0.0%  LazyCompile: *accept /home/zanagsu/Desktop/Coder/clase24/V3/coderhouse-desafio-16/node_modules/handlebars/dist/cjs/handlebars/compiler/compiler.js:101:26
      1    0.0%    0.0%  LazyCompile: *_write node:internal/streams/writable:284:16
      1    0.0%    0.0%  LazyCompile: *_unrefTimer node:net:437:52
      1    0.0%    0.0%  LazyCompile: *_copyActual node:buffer:245:21
      1    0.0%    0.0%  LazyCompile: *Readable.read node:internal/streams/readable:402:35
      1    0.0%    0.0%  LazyCompile: *Long.isLong /home/zanagsu/Desktop/Coder/clase24/V3/coderhouse-desafio-16/node_modules/bson/lib/long.js:237:28
      1    0.0%    0.0%  LazyCompile: *Long.add /home/zanagsu/Desktop/Coder/clase24/V3/coderhouse-desafio-16/node_modules/bson/lib/long.js:253:35
      1    0.0%    0.0%  LazyCompile: *Hash node:internal/crypto/hash:58:14
      1    0.0%    0.0%  LazyCompile: *Glob._process /home/zanagsu/Desktop/Coder/clase24/V3/coderhouse-desafio-16/node_modules/glob/glob.js:295:36
      1    0.0%    0.0%  LazyCompile: *ContentStatement /home/zanagsu/Desktop/Coder/clase24/V3/coderhouse-desafio-16/node_modules/handlebars/dist/cjs/handlebars/compiler/compiler.js:228:46
      1    0.0%    0.0%  LazyCompile: *ClientSession /home/zanagsu/Desktop/Coder/clase24/V3/coderhouse-desafio-16/node_modules/mongodb/lib/sessions.js:45:16
      1    0.0%    0.0%  LazyCompile: *<anonymous> node:buffer:351:36
      1    0.0%    0.0%  LazyCompile: *<anonymous> /home/zanagsu/Desktop/Coder/clase24/V3/coderhouse-desafio-16/node_modules/handlebars/dist/cjs/handlebars/compiler/javascript-compiler.js:274:31
      1    0.0%    0.0%  LazyCompile: *<anonymous> /home/zanagsu/Desktop/Coder/clase24/V3/coderhouse-desafio-16/node_modules/handlebars/dist/cjs/handlebars/compiler/code-gen.js:85:24
      1    0.0%    0.0%  LazyCompile: *<anonymous> /home/zanagsu/Desktop/Coder/clase24/V3/coderhouse-desafio-16/node_modules/connect-mongo/build/main/lib/MongoStore.js:296:10
      1    0.0%    0.0%  Function: ^writevGeneric node:internal/stream_base_commons:122:23
      1    0.0%    0.0%  Function: ^writeHead node:_http_server:268:19
      1    0.0%    0.0%  Function: ^wrapProgram /home/zanagsu/Desktop/Coder/clase24/V3/coderhouse-desafio-16/node_modules/handlebars/dist/cjs/handlebars/runtime.js:259:21
      1    0.0%    0.0%  Function: ^wrapHelpersToPassLookupProperty /home/zanagsu/Desktop/Coder/clase24/V3/coderhouse-desafio-16/node_modules/handlebars/dist/cjs/handlebars/runtime.js:359:41
      1    0.0%    0.0%  Function: ^wrapHelper /home/zanagsu/Desktop/Coder/clase24/V3/coderhouse-desafio-16/node_modules/handlebars/dist/cjs/handlebars/internal/wrapHelper.js:6:20
      1    0.0%    0.0%  Function: ^vary /home/zanagsu/Desktop/Coder/clase24/V3/coderhouse-desafio-16/node_modules/vary/index.js:133:15
      1    0.0%    0.0%  Function: ^validateEncoding node:internal/validators:199:26
      1    0.0%    0.0%  Function: ^updateOne /home/zanagsu/Desktop/Coder/clase24/V3/coderhouse-desafio-16/node_modules/mongodb/lib/collection.js:166:14
      1    0.0%    0.0%  Function: ^unenroll node:timers:78:18
      1    0.0%    0.0%  Function: ^tryStatSync node:fs:405:21
      1    0.0%    0.0%  Function: ^tryRender /home/zanagsu/Desktop/Coder/clase24/V3/coderhouse-desafio-16/node_modules/express/lib/application.js:655:19
      1    0.0%    0.0%  Function: ^tryExtensions node:internal/modules/cjs/loader:400:23
      1    0.0%    0.0%  Function: ^translatePeerCertificate node:_tls_common:125:34
      1    0.0%    0.0%  Function: ^transformLiteralToPath /home/zanagsu/Desktop/Coder/clase24/V3/coderhouse-desafio-16/node_modules/handlebars/dist/cjs/handlebars/compiler/compiler.js:551:32
      1    0.0%    0.0%  Function: ^toBin /home/zanagsu/Desktop/Coder/clase24/V3/coderhouse-desafio-16/node_modules/mongodb/lib/cmap/commands.js:82:10
      1    0.0%    0.0%  Function: ^template /home/zanagsu/Desktop/Coder/clase24/V3/coderhouse-desafio-16/node_modules/handlebars/dist/cjs/handlebars/runtime.js:52:18
      1    0.0%    0.0%  Function: ^subarray node:buffer:1118:46
      1    0.0%    0.0%  Function: ^stripFlags /home/zanagsu/Desktop/Coder/clase24/V3/coderhouse-desafio-16/node_modules/handlebars/dist/cjs/handlebars/compiler/helpers.js:52:20
      1    0.0%    0.0%  Function: ^setupHelper /home/zanagsu/Desktop/Coder/clase24/V3/coderhouse-desafio-16/node_modules/handlebars/dist/cjs/handlebars/compiler/javascript-compiler.js:1020:36
      1    0.0%    0.0%  Function: ^setWriteHeadHeaders /home/zanagsu/Desktop/Coder/clase24/V3/coderhouse-desafio-16/node_modules/on-headers/index.js:105:30
      1    0.0%    0.0%  Function: ^setRequestTimeout node:_http_server:765:27
      1    0.0%    0.0%  Function: ^session /home/zanagsu/Desktop/Coder/clase24/V3/coderhouse-desafio-16/node_modules/express-session/index.js:179:26
      1    0.0%    0.0%  Function: ^serializeString /home/zanagsu/Desktop/Coder/clase24/V3/coderhouse-desafio-16/node_modules/bson/lib/parser/serializer.js:20:25
      1    0.0%    0.0%  Function: ^serializeLong /home/zanagsu/Desktop/Coder/clase24/V3/coderhouse-desafio-16/node_modules/bson/lib/parser/serializer.js:300:23
      1    0.0%    0.0%  Function: ^serializeBoolean /home/zanagsu/Desktop/Coder/clase24/V3/coderhouse-desafio-16/node_modules/bson/lib/parser/serializer.js:94:26
      1    0.0%    0.0%  Function: ^ret /home/zanagsu/Desktop/Coder/clase24/V3/coderhouse-desafio-16/node_modules/handlebars/dist/cjs/handlebars/runtime.js:188:15
      1    0.0%    0.0%  Function: ^ret /home/zanagsu/Desktop/Coder/clase24/V3/coderhouse-desafio-16/node_modules/handlebars/dist/cjs/handlebars/compiler/compiler.js:515:15
      1    0.0%    0.0%  Function: ^require node:internal/modules/cjs/helpers:101:31
      1    0.0%    0.0%  Function: ^removeListener node:events:689:28
      1    0.0%    0.0%  Function: ^readableAddChunk node:internal/streams/readable:242:26
      1    0.0%    0.0%  Function: ^readFileAfterClose node:internal/fs/read_file_context:46:28
      1    0.0%    0.0%  Function: ^pushParam /home/zanagsu/Desktop/Coder/clase24/V3/coderhouse-desafio-16/node_modules/handlebars/dist/cjs/handlebars/compiler/compiler.js:404:32
      1    0.0%    0.0%  Function: ^processWaitQueue /home/zanagsu/Desktop/Coder/clase24/V3/coderhouse-desafio-16/node_modules/mongodb/lib/sdam/topology.js:573:26
      1    0.0%    0.0%  Function: ^processTicksAndRejections node:internal/process/task_queues:68:35
      1    0.0%    0.0%  Function: ^process.cwd /home/zanagsu/Desktop/Coder/clase24/V3/coderhouse-desafio-16/node_modules/graceful-fs/polyfills.js:8:23
      1    0.0%    0.0%  Function: ^prepend /home/zanagsu/Desktop/Coder/clase24/V3/coderhouse-desafio-16/node_modules/handlebars/dist/cjs/handlebars/compiler/code-gen.js:76:28
      1    0.0%    0.0%  Function: ^prepareMustache /home/zanagsu/Desktop/Coder/clase24/V3/coderhouse-desafio-16/node_modules/handlebars/dist/cjs/handlebars/compiler/helpers.js:99:25
      1    0.0%    0.0%  Function: ^popStack /home/zanagsu/Desktop/Coder/clase24/V3/coderhouse-desafio-16/node_modules/handlebars/dist/cjs/handlebars/compiler/javascript-compiler.js:960:30
      1    0.0%    0.0%  Function: ^popAsyncContext node:internal/async_hooks:552:25
      1    0.0%    0.0%  Function: ^opcode /home/zanagsu/Desktop/Coder/clase24/V3/coderhouse-desafio-16/node_modules/handlebars/dist/cjs/handlebars/compiler/compiler.js:347:26
      1    0.0%    0.0%  Function: ^onwrite node:internal/streams/writable:426:17
      1    0.0%    0.0%  Function: ^onceWrapper node:events:636:21
      1    0.0%    0.0%  Function: ^onWriteComplete node:internal/stream_base_commons:80:25
      1    0.0%    0.0%  Function: ^onResponseHeaders /home/zanagsu/Desktop/Coder/clase24/V3/coderhouse-desafio-16/node_modules/compression/index.js:140:47
      1    0.0%    0.0%  Function: ^onMessage /home/zanagsu/Desktop/Coder/clase24/V3/coderhouse-desafio-16/node_modules/mongodb/lib/cmap/connection.js:151:14
      1    0.0%    0.0%  Function: ^noop node:internal/util/debuglog:47:14
      1    0.0%    0.0%  Function: ^nextTick node:internal/process/task_queues:104:18
      1    0.0%    0.0%  Function: ^next /home/zanagsu/Desktop/Coder/clase24/V3/coderhouse-desafio-16/node_modules/send/index.js:728:17
      1    0.0%    0.0%  Function: ^maybeReadMore node:internal/streams/readable:625:23
      1    0.0%    0.0%  Function: ^matchHeader node:_http_outgoing:524:21
      1    0.0%    0.0%  Function: ^makeUpdateStatement /home/zanagsu/Desktop/Coder/clase24/V3/coderhouse-desafio-16/node_modules/mongodb/lib/operations/update.js:157:29
      1    0.0%    0.0%  Function: ^lookupProperty /home/zanagsu/Desktop/Coder/clase24/V3/coderhouse-desafio-16/node_modules/handlebars/dist/cjs/handlebars/runtime.js:118:44
      1    0.0%    0.0%  Function: ^loadNativeModule node:internal/modules/cjs/helpers:44:26
      1    0.0%    0.0%  Function: ^length /home/zanagsu/Desktop/Coder/clase24/V3/coderhouse-desafio-16/node_modules/denque/index.js:85:23
      1    0.0%    0.0%  Function: ^isstats /home/zanagsu/Desktop/Coder/clase24/V3/coderhouse-desafio-16/node_modules/etag/index.js:104:18
      1    0.0%    0.0%  Function: ^isAbsolute node:path:1156:13
      1    0.0%    0.0%  Function: ^invokeKnownHelper /home/zanagsu/Desktop/Coder/clase24/V3/coderhouse-desafio-16/node_modules/handlebars/dist/cjs/handlebars/compiler/javascript-compiler.js:682:48
      1    0.0%    0.0%  Function: ^initHooksExist node:internal/async_hooks:477:24
      1    0.0%    0.0%  Function: ^inTransaction /home/zanagsu/Desktop/Coder/clase24/V3/coderhouse-desafio-16/node_modules/mongodb/lib/sessions.js:229:18
      1    0.0%    0.0%  Function: ^hrtime node:internal/process/per_thread:79:16
      1    0.0%    0.0%  Function: ^hasSessionSupport /home/zanagsu/Desktop/Coder/clase24/V3/coderhouse-desafio-16/node_modules/mongodb/lib/sdam/topology.js:325:22
      1    0.0%    0.0%  Function: ^hasListeners /home/zanagsu/Desktop/Coder/clase24/V3/coderhouse-desafio-16/node_modules/send/index.js:1031:23
      1    0.0%    0.0%  Function: ^go$readFile /home/zanagsu/Desktop/Coder/clase24/V3/coderhouse-desafio-16/node_modules/graceful-fs/graceful-fs.js:117:26
      1    0.0%    0.0%  Function: ^getReadPreference /home/zanagsu/Desktop/Coder/clase24/V3/coderhouse-desafio-16/node_modules/mongodb/lib/cmap/wire_protocol/shared.js:8:27
      1    0.0%    0.0%  Function: ^getModuleJob node:internal/modules/esm/loader:309:21
      1    0.0%    0.0%  Function: ^getDefaultEncoding node:internal/crypto/util:80:28
      1    0.0%    0.0%  Function: ^get readPreference /home/zanagsu/Desktop/Coder/clase24/V3/coderhouse-desafio-16/node_modules/mongodb/lib/collection.js:113:23
      1    0.0%    0.0%  Function: ^get node:internal/streams/duplex:102:8
      1    0.0%    0.0%  Function: ^get node:_http_incoming:108:16
      1    0.0%    0.0%  Function: ^get isPinned /home/zanagsu/Desktop/Coder/clase24/V3/coderhouse-desafio-16/node_modules/mongodb/lib/sessions.js:125:17
      1    0.0%    0.0%  Function: ^get hasDataBearingServers /home/zanagsu/Desktop/Coder/clase24/V3/coderhouse-desafio-16/node_modules/mongodb/lib/sdam/topology_description.js:231:30
      1    0.0%    0.0%  Function: ^get description /home/zanagsu/Desktop/Coder/clase24/V3/coderhouse-desafio-16/node_modules/mongodb/lib/cmap/connection.js:73:20
      1    0.0%    0.0%  Function: ^get data /home/zanagsu/Desktop/Coder/clase24/V3/coderhouse-desafio-16/node_modules/express-session/session/cookie.js:117:11
      1    0.0%    0.0%  Function: ^from node:buffer:298:28
      1    0.0%    0.0%  Function: ^fn node:internal/util:345:14
      1    0.0%    0.0%  Function: ^find /home/zanagsu/Desktop/Coder/clase24/V3/coderhouse-desafio-16/node_modules/mongodb/lib/collection.js:235:9
      1    0.0%    0.0%  Function: ^executeDecorators /home/zanagsu/Desktop/Coder/clase24/V3/coderhouse-desafio-16/node_modules/handlebars/dist/cjs/handlebars/runtime.js:350:27
      1    0.0%    0.0%  Function: ^end /home/zanagsu/Desktop/Coder/clase24/V3/coderhouse-desafio-16/node_modules/express-session/index.js:250:27
      1    0.0%    0.0%  Function: ^emitReadable node:internal/streams/readable:586:22
      1    0.0%    0.0%  Function: ^emitAfterScript node:internal/async_hooks:516:25
      1    0.0%    0.0%  Function: ^emit node:events:475:44
      1    0.0%    0.0%  Function: ^dirname node:path:1275:10
      1    0.0%    0.0%  Function: ^digest node:internal/crypto/hash:115:40
      1    0.0%    0.0%  Function: ^deserialize /home/zanagsu/Desktop/Coder/clase24/V3/coderhouse-desafio-16/node_modules/bson/lib/parser/deserializer.js:36:21
      1    0.0%    0.0%  Function: ^defaultResolve node:internal/modules/esm/resolve:1083:30
      1    0.0%    0.0%  Function: ^debug /home/zanagsu/Desktop/Coder/clase24/V3/coderhouse-desafio-16/node_modules/express-session/node_modules/debug/src/debug.js:65:17
      1    0.0%    0.0%  Function: ^databaseNamespace /home/zanagsu/Desktop/Coder/clase24/V3/coderhouse-desafio-16/node_modules/mongodb/lib/utils.js:429:27
      1    0.0%    0.0%  Function: ^createWriteHead /home/zanagsu/Desktop/Coder/clase24/V3/coderhouse-desafio-16/node_modules/on-headers/index.js:24:26
      1    0.0%    0.0%  Function: ^createHash node:crypto:134:20
      1    0.0%    0.0%  Function: ^connectHandler /home/zanagsu/Desktop/Coder/clase24/V3/coderhouse-desafio-16/node_modules/mongodb/lib/cmap/connect.js:305:28
      1    0.0%    0.0%  Function: ^compilerInfo /home/zanagsu/Desktop/Coder/clase24/V3/coderhouse-desafio-16/node_modules/handlebars/dist/cjs/handlebars/compiler/javascript-compiler.js:36:38
      1    0.0%    0.0%  Function: ^command /home/zanagsu/Desktop/Coder/clase24/V3/coderhouse-desafio-16/node_modules/mongodb/lib/sdam/server.js:152:12
      1    0.0%    0.0%  Function: ^classifySexpr /home/zanagsu/Desktop/Coder/clase24/V3/coderhouse-desafio-16/node_modules/handlebars/dist/cjs/handlebars/compiler/compiler.js:363:40
      1    0.0%    0.0%  Function: ^checkServerIdentity node:tls:274:59
      1    0.0%    0.0%  Function: ^checkRevision /home/zanagsu/Desktop/Coder/clase24/V3/coderhouse-desafio-16/node_modules/handlebars/dist/cjs/handlebars/runtime.js:34:23
      1    0.0%    0.0%  Function: ^checkOut /home/zanagsu/Desktop/Coder/clase24/V3/coderhouse-desafio-16/node_modules/mongodb/lib/cmap/connection_pool.js:121:13
      1    0.0%    0.0%  Function: ^checkListener node:events:258:23
      1    0.0%    0.0%  Function: ^begin /home/zanagsu/Desktop/Coder/clase24/V3/coderhouse-desafio-16/node_modules/handlebars/dist/cjs/handlebars/compiler/parser.js:533:34
      1    0.0%    0.0%  Function: ^authenticate /home/zanagsu/Desktop/Coder/clase24/V3/coderhouse-desafio-16/node_modules/passport/lib/middleware/authenticate.js:94:31
      1    0.0%    0.0%  Function: ^app.<computed> /home/zanagsu/Desktop/Coder/clase24/V3/coderhouse-desafio-16/node_modules/express/lib/application.js:490:25
      1    0.0%    0.0%  Function: ^allocate node:buffer:400:18
      1    0.0%    0.0%  Function: ^adjustOffset node:buffer:1101:22
      1    0.0%    0.0%  Function: ^_storeHeader node:_http_outgoing:374:22
      1    0.0%    0.0%  Function: ^_flash /home/zanagsu/Desktop/Coder/clase24/V3/coderhouse-desafio-16/node_modules/connect-flash/lib/flash.js:59:16
      1    0.0%    0.0%  Function: ^_advanceClusterTime /home/zanagsu/Desktop/Coder/clase24/V3/coderhouse-desafio-16/node_modules/mongodb/lib/sdam/common.js:44:29
      1    0.0%    0.0%  Function: ^_addListener node:events:555:22
      1    0.0%    0.0%  Function: ^Timestamp /home/zanagsu/Desktop/Coder/clase24/V3/coderhouse-desafio-16/node_modules/bson/lib/timestamp.js:29:23
      1    0.0%    0.0%  Function: ^Timeout node:internal/timers:167:17
      1    0.0%    0.0%  Function: ^SubExpression /home/zanagsu/Desktop/Coder/clase24/V3/coderhouse-desafio-16/node_modules/handlebars/dist/cjs/handlebars/compiler/compiler.js:236:40
      1    0.0%    0.0%  Function: ^Store.createSession /home/zanagsu/Desktop/Coder/clase24/V3/coderhouse-desafio-16/node_modules/express-session/session/store.js:86:41
      1    0.0%    0.0%  Function: ^Socket.read node:net:667:33
      1    0.0%    0.0%  Function: ^ReadableState node:internal/streams/readable:83:23
      1    0.0%    0.0%  Function: ^Readable.read node:internal/streams/readable:402:35
      1    0.0%    0.0%  Function: ^ReadFileContext node:internal/fs/read_file_context:72:14
      1    0.0%    0.0%  Function: ^PathExpression /home/zanagsu/Desktop/Coder/clase24/V3/coderhouse-desafio-16/node_modules/handlebars/dist/cjs/handlebars/compiler/compiler.js:289:42
      1    0.0%    0.0%  Function: ^Module._load node:internal/modules/cjs/loader:757:24
      1    0.0%    0.0%  Function: ^Long.compare /home/zanagsu/Desktop/Coder/clase24/V3/coderhouse-desafio-16/node_modules/bson/lib/long.js:292:39
      1    0.0%    0.0%  Function: ^Long.add /home/zanagsu/Desktop/Coder/clase24/V3/coderhouse-desafio-16/node_modules/bson/lib/long.js:253:35
      1    0.0%    0.0%  Function: ^Glob._processReaddir2 /home/zanagsu/Desktop/Coder/clase24/V3/coderhouse-desafio-16/node_modules/glob/glob.js:375:44
      1    0.0%    0.0%  Function: ^Glob._processReaddir /home/zanagsu/Desktop/Coder/clase24/V3/coderhouse-desafio-16/node_modules/glob/glob.js:368:43
      1    0.0%    0.0%  Function: ^Glob._process /home/zanagsu/Desktop/Coder/clase24/V3/coderhouse-desafio-16/node_modules/glob/glob.js:295:36
      1    0.0%    0.0%  Function: ^Glob._finish /home/zanagsu/Desktop/Coder/clase24/V3/coderhouse-desafio-16/node_modules/glob/glob.js:185:35
      1    0.0%    0.0%  Function: ^ExpressHandlebars.renderView /home/zanagsu/Desktop/Coder/clase24/V3/coderhouse-desafio-16/node_modules/express-handlebars/dist/express-handlebars.js:246:55
      1    0.0%    0.0%  Function: ^ExpressHandlebars._getFile /home/zanagsu/Desktop/Coder/clase24/V3/coderhouse-desafio-16/node_modules/express-handlebars/dist/express-handlebars.js:364:53
      1    0.0%    0.0%  Function: ^EventEmitter.init node:events:327:29
      1    0.0%    0.0%  Function: ^BinMsg /home/zanagsu/Desktop/Coder/clase24/V3/coderhouse-desafio-16/node_modules/mongodb/lib/cmap/commands.js:546:16
      1    0.0%    0.0%  Function: ^Accepts.encoding.Accepts.encodings /home/zanagsu/Desktop/Coder/clase24/V3/coderhouse-desafio-16/node_modules/accepts/index.js:127:40
      1    0.0%    0.0%  Function: ^Accepts /home/zanagsu/Desktop/Coder/clase24/V3/coderhouse-desafio-16/node_modules/accepts/index.js:32:18
      1    0.0%    0.0%  Function: ^<anonymous> node:internal/validators:236:42
      1    0.0%    0.0%  Function: ^<anonymous> node:internal/util:347:32
      1    0.0%    0.0%  Function: ^<anonymous> node:internal/fs/utils:681:42
      1    0.0%    0.0%  Function: ^<anonymous> :1:1
      1    0.0%    0.0%  Function: ^<anonymous> /home/zanagsu/Desktop/Coder/clase24/V3/coderhouse-desafio-16/node_modules/socket.io/dist/index.js:262:27
      1    0.0%    0.0%  Function: ^<anonymous> /home/zanagsu/Desktop/Coder/clase24/V3/coderhouse-desafio-16/node_modules/mongodb/lib/utils.js:409:13
      1    0.0%    0.0%  Function: ^<anonymous> /home/zanagsu/Desktop/Coder/clase24/V3/coderhouse-desafio-16/node_modules/mongodb/lib/sessions.js:132:52
